date,stock_id,EPS,statement_available_date
2023-12-31,5464,-2.12,2024-03-31
2024-03-31,5464,1.51,2024-05-15
2024-06-30,5464,0.43,2024-08-14
2024-09-30,5464,-0.96,2024-11-14
2024-12-31,5464,0.76,2025-03-31
2025-03-31,5464,0.3,2025-05-15
2025-06-30,5464,-3.57,2025-08-14
2025-09-30,5464,0.19,2025-11-14
2025-12-31,5464,0.48,2026-03-31
2026-03-31,5464,0.16,2026-05-15
2026-06-30,5464,-0.37,2026-08-14
2019-03-31,5465,0.19,2019-05-15
2019-06-30,5465,0.14,2019-08-14
2019-09-30,5465,0.24,2019-11-14
2019-12-31,5465,0.35,2020-03-31
2020-03-31,5465,0.36,2020-05-15
2020-06-30,5465,0.39,2020-08-14
2020-09-30,5465,0.3,2020-11-14
2020-12-31,5465,0.09,2021-03-31
2021-03-31,5465,0.23,2021-05-15
2021-06-30,5465,0.29,2021-08-14
2021-09-30,5465,0.46,2021-11-14
2021-12-31,5465,0.29,2022-03-31
2022-03-31,5465,0.42,2022-05-15
2022-06-30,5465,0.57,2022-08-14
2022-09-30,5465,0.68,2022-11-14
2022-12-31,5465,0.35,2023-03-31
2023-03-31,5465,0.47,2023-05-15
2023-06-30,5465,0.66,2023-08-14
2023-09-30,5465,0.42,2023-11-14
2023-12-31,5465,0.41,2024-03-31
2024-03-31,5465,0.39,2024-05-15
2024-06-30,5465,0.57,2024-08-14
2024-09-30,5465,0.36,2024-11-14
2024-12-31,5465,0.5,2025-03-31
2025-03-31,5465,0.63,2025-05-15
2025-06-30,5465,0.04,2025-08-14
2025-09-30,5465,0.7,2025-11-14
2025-12-31,5465,-0.08,2026-03-31
2026-03-31,5465,0.39,2026-05-15
2026-06-30,5465,0.59,2026-08-14
2019-03-31,5468,-0.18,2019-05-15
2019-06-30,5468,-0.12,2019-08-14
2019-09-30,5468,-0.15,2019-11-14
2019-12-31,5468,-2.24,2020-03-31
2020-03-31,5468,-0.2,2020-05-15
2020-06-30,5468,0.13,2020-08-14
2020-09-30,5468,0.11,2020-11-14
2020-12-31,5468,-0.52,2021-03-31
2021-03-31,5468,-0.28,2021-05-15
2021-06-30,5468,0.1,2021-08-14
2021-09-30,5468,0.22,2021-11-14
2021-12-31,5468,0.09,2022-03-31
2022-03-31,5468,0.44,2022-05-15
2022-06-30,5468,0.17,2022-08-14
2022-09-30,5468,-0.04,2022-11-14
2022-12-31,5468,-0.66,2023-03-31
2023-03-31,5468,-0.17,2023-05-15
2023-06-30,5468,-0.27,2023-08-14
2023-09-30,5468,-0.05,2023-11-14
2023-12-31,5468,-0.8,2024-03-31
2024-03-31,5468,-0.15,2024-05-15
2024-06-30,5468,0.07,2024-08-14
2024-09-30,5468,-0.08,2024-11-14
2024-12-31,5468,0.03,2025-03-31
2025-03-31,5468,0.03,2025-05-15
2025-06-30,5468,-0.18,2025-08-14
2025-09-30,5468,-0.08,2025-11-14
2025-12-31,5468,-0.42,2026-03-31
2026-03-31,5468,0.12,2026-05-15
2026-06-30,5468,0.02,2026-08-14
2019-03-31,5469,0.75,2019-05-15
2019-06-30,5469,1.1,2019-08-14
2019-09-30,5469,2.96,2019-11-14
2019-12-31,5469,1.25,2020-03-31
2020-03-31,5469,0.41,2020-05-15
2020-06-30,5469,1.68,2020-08-14
2020-09-30,5469,2.35,2020-11-14
2020-12-31,5469,1.64,2021-03-31
2021-03-31,5469,1.48,2021-05-15
2021-06-30,5469,1.39,2021-08-14
2021-09-30,5469,2.67,2021-11-14
2021-12-31,5469,1.51,2022-03-31
2022-03-31,5469,1.29,2022-05-15
2022-06-30,5469,1.34,2022-08-14
2022-09-30,5469,2.57,2022-11-14
2022-12-31,5469,0.87,2023-03-31
2023-03-31,5469,1.14,2023-05-15
2023-06-30,5469,1.51,2023-08-14
2023-09-30,5469,1.95,2023-11-14
2023-12-31,5469,0.47,2024-03-31
2024-03-31,5469,0.99,2024-05-15
2024-06-30,5469,1.76,2024-08-14
2024-09-30,5469,1.56,2024-11-14
2024-12-31,5469,1.6,2025-03-31
2025-03-31,5469,1.52,2025-05-15
2025-06-30,5469,1.15,2025-08-14
2025-09-30,5469,2.26,2025-11-14
2025-12-31,5469,1.12,2026-03-31
2026-03-31,5469,1.23,2026-05-15
2019-03-31,5471,0.25,2019-05-15
2019-06-30,5471,0.76,2019-08-14
2019-09-30,5471,0.53,2019-11-14
2019-12-31,5471,1.02,2020-03-31
2020-03-31,5471,0.86,2020-05-15
2020-06-30,5471,1.98,2020-08-14
2020-09-30,5471,1.73,2020-11-14
2020-12-31,5471,1.55,2021-03-31
2021-03-31,5471,1.6,2021-05-15
2021-06-30,5471,2.37,2021-08-14
2021-09-30,5471,3.05,2021-11-14
2021-12-31,5471,1.68,2022-03-31
2022-03-31,5471,1.27,2022-05-15
2022-06-30,5471,1.49,2022-08-14
2022-09-30,5471,0.56,2022-11-14
2022-12-31,5471,0.13,2023-03-31
2023-03-31,5471,0.05,2023-05-15
2023-06-30,5471,0.45,2023-08-14
2023-09-30,5471,0.36,2023-11-14
2023-12-31,5471,0.25,2024-03-31
2024-03-31,5471,0.28,2024-05-15
2024-06-30,5471,0.44,2024-08-14
2024-09-30,5471,0.14,2024-11-14
2024-12-31,5471,0.21,2025-03-31
2025-03-31,5471,0.23,2025-05-15
2025-06-30,5471,0.03,2025-08-14
2025-09-30,5471,0.24,2025-11-14
2025-12-31,5471,0.22,2026-03-31
2026-03-31,5471,0.48,2026-05-15
2026-06-30,5471,0.72,2026-08-14
2019-03-31,5474,1.46,2019-05-15
2019-06-30,5474,2.35,2019-08-14
2019-09-30,5474,1.66,2019-11-14
2019-12-31,5474,2.25,2020-03-31
2020-03-31,5474,1.7,2020-05-15
2020-06-30,5474,4.14,2020-08-14
2020-09-30,5474,7.31,2020-11-14
2020-12-31,5474,5.39,2021-03-31
2021-03-31,5474,2.37,2021-05-15
2021-06-30,5474,4.09,2021-08-14
2021-09-30,5474,1.75,2021-11-14
2021-12-31,5474,2.53,2022-03-31
2022-03-31,5474,2.0,2022-05-15
2022-06-30,5474,2.11,2022-08-14
2022-09-30,5474,1.6,2022-11-14
2022-12-31,5474,2.19,2023-03-31
2023-03-31,5474,0.96,2023-05-15
2023-06-30,5474,1.02,2023-08-14
2023-09-30,5474,1.67,2023-11-14
2023-12-31,5474,1.43,2024-03-31
2024-03-31,5474,1.37,2024-05-15
2024-06-30,5474,1.71,2024-08-14
2024-09-30,5474,1.91,2024-11-14
2024-12-31,5474,2.16,2025-03-31
2025-03-31,5474,1.04,2025-05-15
2025-06-30,5474,1.12,2025-08-14
2025-09-30,5474,1.97,2025-11-14
2025-12-31,5474,1.36,2026-03-31
2026-03-31,5474,0.6,2026-05-15
2026-06-30,5474,1.92,2026-08-14
2019-03-31,5475,-0.57,2019-05-15
2019-06-30,5475,-0.44,2019-08-14
2019-09-30,5475,-0.61,2019-11-14
2019-12-31,5475,-0.7,2020-03-31
2020-03-31,5475,-0.51,2020-05-15
2020-06-30,5475,-0.54,2020-08-14
2020-09-30,5475,0.73,2020-11-14
2020-12-31,5475,-0.16,2021-03-31
2021-03-31,5475,0.79,2021-05-15
2021-06-30,5475,1.21,2021-08-14
2021-09-30,5475,1.38,2021-11-14
2021-12-31,5475,0.35,2022-03-31
2022-03-31,5475,-0.84,2022-05-15
2022-06-30,5475,-0.56,2022-08-14
2022-09-30,5475,-0.6,2022-11-14
2022-12-31,5475,-0.7,2023-03-31
2023-03-31,5475,-0.35,2023-05-15
2023-06-30,5475,-0.57,2023-08-14
2023-09-30,5475,-0.32,2023-11-14
2023-12-31,5475,-0.44,2024-03-31
2024-03-31,5475,-0.4,2024-05-15
2024-06-30,5475,-0.25,2024-08-14
2024-09-30,5475,-0.2,2024-11-14
2024-12-31,5475,-0.51,2025-03-31
2025-03-31,5475,-0.15,2025-05-15
2025-06-30,5475,-0.12,2025-08-14
2025-09-30,5475,0.01,2025-11-14
2025-12-31,5475,0.1,2026-03-31
2026-03-31,5475,0.24,2026-05-15
2026-06-30,5475,0.95,2026-08-14
2019-03-31,5478,1.39,2019-05-15
2019-06-30,5478,1.06,2019-08-14
2019-09-30,5478,1.2,2019-11-14
2019-12-31,5478,1.35,2020-03-31
2020-03-31,5478,2.08,2020-05-15
2020-06-30,5478,2.02,2020-08-14
2020-09-30,5478,2.0,2020-11-14
2020-12-31,5478,1.65,2021-03-31
2021-03-31,5478,1.58,2021-05-15
2021-06-30,5478,2.0,2021-08-14
2021-09-30,5478,1.67,2021-11-14
2021-12-31,5478,1.6,2022-03-31
2022-03-31,5478,1.58,2022-05-15
2022-06-30,5478,1.52,2022-08-14
2022-09-30,5478,1.7,2022-11-14
2022-12-31,5478,2.1,2023-03-31
2023-03-31,5478,2.17,2023-05-15
2023-06-30,5478,1.77,2023-08-14
2023-09-30,5478,1.56,2023-11-14
2023-12-31,5478,1.59,2024-03-31
2024-03-31,5478,1.83,2024-05-15
2024-06-30,5478,2.64,2024-08-14
2024-09-30,5478,1.85,2024-11-14
2024-12-31,5478,1.42,2025-03-31
2025-03-31,5478,1.47,2025-05-15
2025-06-30,5478,2.68,2025-08-14
2025-09-30,5478,1.69,2025-11-14
2025-12-31,5478,2.09,2026-03-31
2026-03-31,5478,2.39,2026-05-15
2026-06-30,5478,2.32,2026-08-14
2019-03-31,5481,-0.06,2019-05-15
2019-06-30,5481,-1.93,2019-08-14
2019-09-30,5481,-0.1,2019-11-14
2019-12-31,5481,-0.44,2020-03-31
2020-03-31,5481,-0.2,2020-05-15
2020-06-30,5481,6.87,2020-08-14
2020-09-30,5481,-0.13,2020-11-14
2020-12-31,5481,-0.33,2021-03-31
2021-03-31,5481,-0.09,2021-05-15
2021-06-30,5481,2.36,2021-08-14
2021-09-30,5481,-0.36,2021-11-14
2021-12-31,5481,-0.09,2022-03-31
2022-03-31,5481,-0.16,2022-05-15
2022-06-30,5481,0.0,2022-08-14
2022-09-30,5481,0.08,2022-11-14
2022-12-31,5481,-0.05,2023-03-31
2023-03-31,5481,-0.12,2023-05-15
2023-06-30,5481,-0.11,2023-08-14
2023-09-30,5481,-0.1,2023-11-14
2023-12-31,5481,-0.06,2024-03-31
2024-03-31,5481,-0.14,2024-05-15
2024-06-30,5481,-0.1,2024-08-14
2024-09-30,5481,0.11,2024-11-14
2024-12-31,5481,-0.11,2025-03-31
2025-03-31,5481,-0.12,2025-05-15
2025-06-30,5481,-0.4,2025-08-14
2025-09-30,5481,-0.13,2025-11-14
2025-12-31,5481,0.0,2026-03-31
2026-03-31,5481,-0.1,2026-05-15
2026-06-30,5481,-0.13,2026-08-14
2019-03-31,5483,3.15,2019-05-15
2019-06-30,5483,-3.92,2019-08-14
2019-09-30,5483,2.76,2019-11-14
2019-12-31,5483,1.86,2020-03-31
2020-03-31,5483,2.37,2020-05-15
2020-06-30,5483,2.59,2020-08-14
2020-09-30,5483,2.86,2020-11-14
2020-12-31,5483,3.0,2021-03-31
2021-03-31,5483,2.49,2021-05-15
2021-06-30,5483,3.61,2021-08-14
2021-09-30,5483,3.12,2021-11-14
2021-12-31,5483,2.4,2022-03-31
2022-03-31,5483,2.16,2022-05-15
2022-06-30,5483,3.11,2022-08-14
2022-09-30,5483,5.28,2022-11-14
2022-12-31,5483,4.33,2023-03-31
2023-03-31,5483,4.21,2023-05-15
2023-06-30,5483,4.15,2023-08-14
2023-09-30,5483,4.6,2023-11-14
2023-12-31,5483,4.03,2024-03-31
2024-03-31,5483,3.4,2024-05-15
2024-06-30,5483,2.94,2024-08-14
2024-09-30,5483,2.35,2024-11-14
2024-12-31,5483,0.54,2025-03-31
2025-03-31,5483,1.19,2025-05-15
2025-06-30,5483,1.17,2025-08-14
2025-09-30,5483,1.71,2025-11-14
2025-12-31,5483,2.64,2026-03-31
2026-03-31,5483,1.83,2026-05-15
2026-06-30,5483,3.19,2026-08-14
2019-03-31,5484,-0.16,2019-05-15
2019-06-30,5484,-0.37,2019-08-14
2019-09-30,5484,-0.39,2019-11-14
2019-12-31,5484,-0.47,2020-03-31
2020-03-31,5484,-0.73,2020-05-15
2020-06-30,5484,0.47,2020-08-14
2020-09-30,5484,0.01,2020-11-14
2020-12-31,5484,-0.46,2021-03-31
2021-03-31,5484,-0.05,2021-05-15
2021-06-30,5484,-0.12,2021-08-14
2021-09-30,5484,-0.39,2021-11-14
2021-12-31,5484,-0.02,2022-03-31
2022-03-31,5484,-0.72,2022-05-15
2022-06-30,5484,-0.6,2022-08-14
2022-09-30,5484,-0.01,2022-11-14
2022-12-31,5484,0.01,2023-03-31
2023-03-31,5484,0.18,2023-05-15
2023-06-30,5484,-0.22,2023-08-14
2023-09-30,5484,-0.22,2023-11-14
2023-12-31,5484,-0.46,2024-03-31
2024-03-31,5484,-0.21,2024-05-15
2024-06-30,5484,-0.05,2024-08-14
2024-09-30,5484,-0.45,2024-11-14
2024-12-31,5484,-0.19,2025-03-31
2025-03-31,5484,-0.64,2025-05-15
2025-06-30,5484,-0.44,2025-08-14
2025-09-30,5484,0.4,2025-11-14
2025-12-31,5484,0.09,2026-03-31
2026-03-31,5484,0.33,2026-05-15
2026-06-30,5484,0.54,2026-08-14
2019-03-31,5487,0.84,2019-05-15
2019-06-30,5487,1.29,2019-08-14
2019-09-30,5487,0.53,2019-11-14
2019-12-31,5487,0.04,2020-03-31
2020-03-31,5487,0.11,2020-05-15
2020-06-30,5487,0.38,2020-08-14
2020-09-30,5487,0.87,2020-11-14
2020-12-31,5487,0.31,2021-03-31
2021-03-31,5487,0.43,2021-05-15
2021-06-30,5487,0.49,2021-08-14
2021-09-30,5487,0.68,2021-11-14
2021-12-31,5487,0.42,2022-03-31
2022-03-31,5487,0.24,2022-05-15
2022-06-30,5487,0.11,2022-08-14
2022-09-30,5487,-0.08,2022-11-14
2022-12-31,5487,-0.35,2023-03-31
2023-03-31,5487,-0.17,2023-05-15
2023-06-30,5487,-0.34,2023-08-14
2023-09-30,5487,-0.44,2023-11-14
2023-12-31,5487,-0.25,2024-03-31
2024-03-31,5487,-0.08,2024-05-15
2024-06-30,5487,0.0,2024-08-14
2024-09-30,5487,0.02,2024-11-14
2024-12-31,5487,-0.05,2025-03-31
2025-03-31,5487,-0.01,2025-05-15
2025-06-30,5487,-0.56,2025-08-14
2025-09-30,5487,0.0,2025-11-14
2025-12-31,5487,0.04,2026-03-31
2026-03-31,5487,-0.06,2026-05-15
2026-06-30,5487,-0.08,2026-08-14
2019-03-31,5488,-0.19,2019-05-15
2019-06-30,5488,0.0,2019-08-14
2019-09-30,5488,0.04,2019-11-14
2019-12-31,5488,-0.27,2020-03-31
2020-03-31,5488,-0.06,2020-05-15
2020-06-30,5488,0.02,2020-08-14
2020-09-30,5488,-0.24,2020-11-14
2020-12-31,5488,-0.04,2021-03-31
2021-03-31,5488,-0.01,2021-05-15
2021-06-30,5488,0.05,2021-08-14
2021-09-30,5488,0.08,2021-11-14
2021-12-31,5488,-0.04,2022-03-31
2022-03-31,5488,-0.02,2022-05-15
2022-06-30,5488,0.17,2022-08-14
2022-09-30,5488,0.07,2022-11-14
2022-12-31,5488,-0.02,2023-03-31
2023-03-31,5488,-0.01,2023-05-15
2023-06-30,5488,0.77,2023-08-14
2023-09-30,5488,-0.13,2023-11-14
2023-12-31,5488,-0.22,2024-03-31
2024-03-31,5488,-0.02,2024-05-15
2024-06-30,5488,0.09,2024-08-14
2024-09-30,5488,0.05,2024-11-14
2024-12-31,5488,-0.1,2025-03-31
2025-03-31,5488,0.02,2025-05-15
2025-06-30,5488,0.16,2025-08-14
2025-09-30,5488,-0.12,2025-11-14
2025-12-31,5488,0.05,2026-03-31
2026-03-31,5488,0.09,2026-05-15
2026-06-30,5488,-0.06,2026-08-14
2019-03-31,5489,0.48,2019-05-15
2019-06-30,5489,0.45,2019-08-14
2019-09-30,5489,0.68,2019-11-14
2019-12-31,5489,0.34,2020-03-31
2020-03-31,5489,0.45,2020-05-15
2020-06-30,5489,-0.05,2020-08-14
2020-09-30,5489,-0.2,2020-11-14
2020-12-31,5489,-0.5,2021-03-31
2021-03-31,5489,0.1,2021-05-15
2021-06-30,5489,0.36,2021-08-14
2021-09-30,5489,0.4,2021-11-14
2021-12-31,5489,0.39,2022-03-31
2022-03-31,5489,0.91,2022-05-15
2022-06-30,5489,0.65,2022-08-14
2022-09-30,5489,1.03,2022-11-14
2022-12-31,5489,0.31,2023-03-31
2023-03-31,5489,0.31,2023-05-15
2023-06-30,5489,0.44,2023-08-14
2023-09-30,5489,0.54,2023-11-14
2023-12-31,5489,-0.67,2024-03-31
2024-03-31,5489,0.35,2024-05-15
2024-06-30,5489,0.61,2024-08-14
2024-09-30,5489,0.54,2024-11-14
2024-12-31,5489,0.89,2025-03-31
2025-03-31,5489,0.47,2025-05-15
2025-06-30,5489,0.11,2025-08-14
2025-09-30,5489,0.77,2025-11-14
2025-12-31,5489,0.65,2026-03-31
2026-03-31,5489,0.29,2026-05-15
2026-06-30,5489,0.45,2026-08-14
2019-03-31,5490,0.0,2019-05-15
2019-06-30,5490,0.22,2019-08-14
2019-09-30,5490,0.57,2019-11-14
2019-12-31,5490,2.0,2020-03-31
2020-03-31,5490,-0.02,2020-05-15
2020-06-30,5490,0.55,2020-08-14
2020-09-30,5490,0.72,2020-11-14
2020-12-31,5490,0.95,2021-03-31
2021-03-31,5490,0.16,2021-05-15
2021-06-30,5490,-0.12,2021-08-14
2021-09-30,5490,0.25,2021-11-14
2021-12-31,5490,1.13,2022-03-31
2022-03-31,5490,0.23,2022-05-15
2022-06-30,5490,-2.38,2022-08-14
2022-09-30,5490,0.4,2022-11-14
2022-12-31,5490,-0.04,2023-03-31
2023-03-31,5490,-0.64,2023-05-15
2023-06-30,5490,-0.54,2023-08-14
2023-09-30,5490,-0.53,2023-11-14
2023-12-31,5490,-0.14,2024-03-31
2024-03-31,5490,0.08,2024-05-15
2024-06-30,5490,0.05,2024-08-14
2024-09-30,5490,0.0,2024-11-14
2024-12-31,5490,0.22,2025-03-31
2025-03-31,5490,0.75,2025-05-15
2025-06-30,5490,0.11,2025-08-14
2025-09-30,5490,0.4,2025-11-14
2025-12-31,5490,0.43,2026-03-31
2026-03-31,5490,0.7,2026-05-15
2026-06-30,5490,0.59,2026-08-14
2019-03-31,5493,0.42,2019-05-15
2019-06-30,5493,1.33,2019-08-14
2019-09-30,5493,0.75,2019-11-14
2019-12-31,5493,1.81,2020-03-31
2020-03-31,5493,-1.36,2020-05-15
2020-06-30,5493,2.37,2020-08-14
2020-09-30,5493,0.75,2020-11-14
2020-12-31,5493,1.08,2021-03-31
2021-03-31,5493,0.75,2021-05-15
2021-06-30,5493,1.5,2021-08-14
2021-09-30,5493,0.53,2021-11-14
2021-12-31,5493,1.87,2022-03-31
2022-03-31,5493,1.13,2022-05-15
2022-06-30,5493,1.79,2022-08-14
2022-09-30,5493,0.78,2022-11-14
2022-12-31,5493,0.54,2023-03-31
2023-03-31,5493,1.3,2023-05-15
2023-06-30,5493,0.63,2023-08-14
2023-09-30,5493,2.05,2023-11-14
2023-12-31,5493,2.54,2024-03-31
2024-03-31,5493,0.73,2024-05-15
2024-06-30,5493,2.42,2024-08-14
2024-09-30,5493,0.33,2024-11-14
2024-12-31,5493,0.87,2025-03-31
2025-03-31,5493,1.32,2025-05-15
2025-06-30,5493,0.01,2025-08-14
2025-09-30,5493,2.11,2025-11-14
2025-12-31,5493,0.74,2026-03-31
2026-03-31,5493,1.26,2026-05-15
2019-03-31,5498,-0.02,2019-05-15
2019-06-30,5498,0.01,2019-08-14
2019-09-30,5498,0.27,2019-11-14
2019-12-31,5498,0.16,2020-03-31
2020-03-31,5498,0.04,2020-05-15
2020-06-30,5498,0.1,2020-08-14
2020-09-30,5498,0.23,2020-11-14
2020-12-31,5498,0.15,2021-03-31
2021-03-31,5498,0.03,2021-05-15
2021-06-30,5498,0.12,2021-08-14
2021-09-30,5498,0.1,2021-11-14
2021-12-31,5498,-0.06,2022-03-31
2022-03-31,5498,-0.1,2022-05-15
2022-06-30,5498,-0.18,2022-08-14
2022-09-30,5498,-0.05,2022-11-14
2022-12-31,5498,0.34,2023-03-31
2023-03-31,5498,0.93,2023-05-15
2023-06-30,5498,-0.14,2023-08-14
2023-09-30,5498,-0.13,2023-11-14
2023-12-31,5498,-0.6,2024-03-31
2024-03-31,5498,0.08,2024-05-15
2024-06-30,5498,-0.04,2024-08-14
2024-09-30,5498,-0.18,2024-11-14
2024-12-31,5498,0.13,2025-03-31
2025-03-31,5498,-0.12,2025-05-15
2025-06-30,5498,-0.06,2025-08-14
2025-09-30,5498,0.01,2025-11-14
2025-12-31,5498,0.17,2026-03-31
2026-03-31,5498,0.0,2026-05-15
2026-06-30,5498,0.18,2026-08-14
2019-03-31,5508,0.38,2019-05-15
2019-06-30,5508,0.44,2019-08-14
2019-09-30,5508,0.33,2019-11-14
2019-12-31,5508,0.85,2020-03-31
2020-03-31,5508,0.2,2020-05-15
2020-06-30,5508,0.68,2020-08-14
2020-09-30,5508,1.07,2020-11-14
2020-12-31,5508,1.76,2021-03-31
2021-03-31,5508,1.22,2021-05-15
2021-06-30,5508,2.39,2021-08-14
2021-09-30,5508,1.44,2021-11-14
2021-12-31,5508,3.85,2022-03-31
2022-03-31,5508,1.89,2022-05-15
2022-06-30,5508,0.79,2022-08-14
2022-09-30,5508,2.94,2022-11-14
2022-12-31,5508,1.43,2023-03-31
2023-03-31,5508,1.19,2023-05-15
2023-06-30,5508,2.77,2023-08-14
2023-09-30,5508,3.29,2023-11-14
2023-12-31,5508,5.3,2024-03-31
2024-03-31,5508,4.9,2024-05-15
2024-06-30,5508,4.78,2024-08-14
2024-09-30,5508,4.94,2024-11-14
2024-12-31,5508,1.42,2025-03-31
2025-03-31,5508,1.35,2025-05-15
2025-06-30,5508,0.4,2025-08-14
2025-09-30,5508,0.5,2025-11-14
2025-12-31,5508,0.81,2026-03-31
2026-03-31,5508,0.87,2026-05-15
2026-06-30,5508,0.88,2026-08-14
2019-03-31,5511,1.18,2019-05-15
2019-06-30,5511,1.11,2019-08-14
2019-09-30,5511,1.4,2019-11-14
2019-12-31,5511,1.06,2020-03-31
2020-03-31,5511,0.62,2020-05-15
2020-06-30,5511,1.05,2020-08-14
2020-09-30,5511,0.82,2020-11-14
2020-12-31,5511,1.71,2021-03-31
2021-03-31,5511,0.52,2021-05-15
2021-06-30,5511,0.6,2021-08-14
2021-09-30,5511,1.42,2021-11-14
2021-12-31,5511,1.62,2022-03-31
2022-03-31,5511,1.18,2022-05-15
2022-06-30,5511,0.78,2022-08-14
2022-09-30,5511,0.97,2022-11-14
2022-12-31,5511,1.85,2023-03-31
2023-03-31,5511,3.35,2023-05-15
2023-06-30,5511,3.17,2023-08-14
2023-09-30,5511,1.87,2023-11-14
2023-12-31,5511,1.75,2024-03-31
2024-03-31,5511,1.32,2024-05-15
2024-06-30,5511,1.47,2024-08-14
2024-09-30,5511,3.08,2024-11-14
2024-12-31,5511,1.66,2025-03-31
2025-03-31,5511,1.15,2025-05-15
2025-06-30,5511,1.85,2025-08-14
2025-09-30,5511,3.55,2025-11-14
2025-12-31,5511,4.08,2026-03-31
2026-03-31,5511,2.54,2026-05-15
2026-06-30,5511,3.42,2026-08-14
2019-03-31,5512,-0.03,2019-05-15
2019-06-30,5512,0.95,2019-08-14
2019-09-30,5512,0.12,2019-11-14
2019-12-31,5512,0.08,2020-03-31
2020-03-31,5512,-0.01,2020-05-15
2020-06-30,5512,0.05,2020-08-14
2020-09-30,5512,0.06,2020-11-14
2020-12-31,5512,0.04,2021-03-31
2021-03-31,5512,0.03,2021-05-15
2021-06-30,5512,-0.07,2021-08-14
2021-09-30,5512,0.1,2021-11-14
2021-12-31,5512,0.37,2022-03-31
2022-03-31,5512,0.06,2022-05-15
2022-06-30,5512,0.13,2022-08-14
2022-09-30,5512,-0.08,2022-11-14
2022-12-31,5512,-0.04,2023-03-31
2023-03-31,5512,-0.01,2023-05-15
2023-06-30,5512,0.04,2023-08-14
2023-09-30,5512,0.25,2023-11-14
2023-12-31,5512,0.05,2024-03-31
2024-03-31,5512,0.12,2024-05-15
2024-06-30,5512,-0.04,2024-08-14
2024-09-30,5512,0.0,2024-11-14
2024-12-31,5512,0.09,2025-03-31
2025-03-31,5512,0.07,2025-05-15
2025-06-30,5512,0.01,2025-08-14
2025-09-30,5512,-0.04,2025-11-14
2025-12-31,5512,0.13,2026-03-31
2026-03-31,5512,0.05,2026-05-15
2026-06-30,5512,0.01,2026-08-14
2019-03-31,5514,0.76,2019-05-15
2019-06-30,5514,0.16,2019-08-14
2019-09-30,5514,1.08,2019-11-14
2019-12-31,5514,-0.01,2020-03-31
2020-03-31,5514,-0.04,2020-05-15
2020-06-30,5514,0.89,2020-08-14
2020-09-30,5514,0.37,2020-11-14
2020-12-31,5514,-0.04,2021-03-31
2021-03-31,5514,-0.06,2021-05-15
2021-06-30,5514,-0.06,2021-08-14
2021-09-30,5514,0.14,2021-11-14
2021-12-31,5514,-0.07,2022-03-31
2022-03-31,5514,-0.05,2022-05-15
2022-06-30,5514,-0.03,2022-08-14
2022-09-30,5514,0.09,2022-11-14
2022-12-31,5514,-0.08,2023-03-31
2023-03-31,5514,-0.07,2023-05-15
2023-06-30,5514,-0.05,2023-08-14
2023-09-30,5514,-0.02,2023-11-14
2023-12-31,5514,0.28,2024-03-31
2024-03-31,5514,-0.05,2024-05-15
2024-06-30,5514,-0.04,2024-08-14
2024-09-30,5514,0.03,2024-11-14
2024-12-31,5514,0.45,2025-03-31
2025-03-31,5514,-0.06,2025-05-15
2025-06-30,5514,-0.06,2025-08-14
2025-09-30,5514,0.07,2025-11-14
2025-12-31,5514,-0.09,2026-03-31
2026-03-31,5514,0.32,2026-05-15
2026-06-30,5514,-0.05,2026-08-14
2019-03-31,5515,0.17,2019-05-15
2019-06-30,5515,0.16,2019-08-14
2019-09-30,5515,0.14,2019-11-14
2019-12-31,5515,0.1,2020-03-31
2020-03-31,5515,0.45,2020-05-15
2020-06-30,5515,0.25,2020-08-14
2020-09-30,5515,0.37,2020-11-14
2020-12-31,5515,0.36,2021-03-31
2021-03-31,5515,0.54,2021-05-15
2021-06-30,5515,0.39,2021-08-14
2021-09-30,5515,0.51,2021-11-14
2021-12-31,5515,0.13,2022-03-31
2022-03-31,5515,0.18,2022-05-15
2022-06-30,5515,0.07,2022-08-14
2022-09-30,5515,0.22,2022-11-14
2022-12-31,5515,0.25,2023-03-31
2023-03-31,5515,0.31,2023-05-15
2023-06-30,5515,0.38,2023-08-14
2023-09-30,5515,0.31,2023-11-14
2023-12-31,5515,0.33,2024-03-31
2024-03-31,5515,0.86,2024-05-15
2024-06-30,5515,0.44,2024-08-14
2024-09-30,5515,0.68,2024-11-14
2024-12-31,5515,0.93,2025-03-31
2025-03-31,5515,0.46,2025-05-15
2025-06-30,5515,0.24,2025-08-14
2025-09-30,5515,2.21,2025-11-14
2025-12-31,5515,1.57,2026-03-31
2026-03-31,5515,1.96,2026-05-15
2026-06-30,5515,4.12,2026-08-14
2019-03-31,5516,0.28,2019-05-15
2019-06-30,5516,0.26,2019-08-14
2019-09-30,5516,-0.01,2019-11-14
2019-12-31,5516,0.33,2020-03-31
2020-03-31,5516,0.34,2020-05-15
2020-06-30,5516,0.32,2020-08-14
2020-09-30,5516,0.38,2020-11-14
2020-12-31,5516,1.96,2021-03-31
2021-03-31,5516,0.43,2021-05-15
2021-06-30,5516,0.69,2021-08-14
2021-09-30,5516,0.33,2021-11-14
2021-12-31,5516,1.55,2022-03-31
2022-03-31,5516,0.42,2022-05-15
2022-06-30,5516,0.56,2022-08-14
2022-09-30,5516,0.94,2022-11-14
2022-12-31,5516,0.99,2023-03-31
2023-03-31,5516,0.71,2023-05-15
2023-06-30,5516,0.1,2023-08-14
