stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
6278,台表科,光電業,12,4.177328959389078,4.2571475755458925,2.583876303776058,4.203423495053852,173628.6417491393,227770.40226391115,0.1630400824759112,-43464.60902845103,58.333333333333336,75.0
3402,漢科,其他電子類,12,4.181351543595332,4.2231228697015055,3.424154100512063,4.248528352934679,18278.79917958471,24530.084910105972,0.27649277216970825,-163.94455107739972,41.66666666666667,41.66666666666667
3130,一零四,數位雲端,12,4.246085217403738,4.3962526326112865,4.1028554239407065,4.373302170378556,9463.239508814666,11513.559619215888,0.5254874613622215,-1218.4420026383912,50.0,75.0
3037,欣興,電子零組件業,12,4.271024590521412,4.340600899806538,4.13254624821445,4.272249809324052,467110.8619197658,553915.5170128202,0.26658607424067055,-165898.05256715245,58.333333333333336,41.66666666666667
3596,智易,電子工業,12,4.272828981196306,4.4198332748435405,3.193537030278971,4.281247640327442,188630.98940407785,264146.66245610925,0.37247244428829046,-75425.82014747355,58.333333333333336,33.33333333333333
2493,揚博,電子零組件業,12,4.282846351928768,4.292049076487759,3.9485504616786025,4.235905549254318,13447.088247700109,17463.63948740926,0.4845673421211519,-1251.1771371096936,33.33333333333333,66.66666666666666
2402,毅嘉,電子零組件業,12,4.309733749346455,4.334718558588672,3.919664921304475,4.280771981643016,38963.4947527633,51012.37245011987,0.38101783084720436,-3011.214597733895,41.66666666666667,58.333333333333336
8021,尖點,電子工業,12,4.32102114430762,4.18619486171781,3.571378910130054,4.082723338177846,15880.127193829676,21039.86211371228,0.3075782924802785,-12206.121152578891,66.66666666666666,66.66666666666666
6664,群翊,電子零組件業,12,4.325977943960677,4.265345815132435,3.9913944498671547,4.171486117754028,9280.866561414356,12211.495527221565,0.45359452106580717,-4536.0523427381095,58.333333333333336,58.333333333333336
3587,閎康,其他電子類,12,4.371252507941337,4.502820358443739,3.7551783082597905,4.464778630056791,20200.093317629144,26691.863383625707,0.4850015666414382,-6066.63311749413,66.66666666666666,66.66666666666666
